session_id,converted,revenue,n_clicks,mean_price,max_price,n_models
851,0,85,2,42.5,52,2
852,0,214,5,42.8,62,4
853,1,147,3,49.0,57,3
854,0,33,1,33.0,33,1
855,0,38,1,38.0,38,1
856,1,240,6,40.0,57,6
857,1,298,8,37.25,62,8
858,1,129,3,43.0,48,3
859,0,669,13,51.46153846153846,67,11
860,0,238,4,59.5,62,3
861,0,52,1,52.0,52,1
862,1,295,6,49.166666666666664,62,6
863,0,414,7,59.142857142857146,67,5
864,0,62,1,62.0,62,1
865,0,100,3,33.333333333333336,52,3
866,0,105,2,52.5,62,2
867,1,386,8,48.25,82,8
868,1,272,6,45.333333333333336,62,6
869,0,57,1,57.0,57,1
871,0,48,1,48.0,48,1
872,0,52,1,52.0,52,1
873,0,48,1,48.0,48,1
874,0,33,1,33.0,33,1
875,0,237,5,47.4,57,4
876,0,395,8,49.375,67,7
877,1,749,20,37.45,67,20
878,1,322,9,35.77777777777778,48,9
879,1,370,8,46.25,67,8
880,0,537,14,38.357142857142854,57,10
881,1,228,5,45.6,62,5
882,1,66,2,33.0,33,2
883,0,54,2,27.0,28,2
884,1,48,1,48.0,48,1
885,1,231,7,33.0,48,7
886,0,243,5,48.6,67,5
887,0,28,1,28.0,28,1
888,0,96,2,48.0,48,2
889,1,134,3,44.666666666666664,48,3
890,0,38,1,38.0,38,1
891,0,76,2,38.0,38,1
892,0,285,7,40.714285714285715,57,7
893,1,205,4,51.25,57,4
894,1,455,11,41.36363636363637,57,7
895,0,38,1,38.0,38,1
896,0,1875,38,49.3421052631579,77,23
897,0,219,5,43.8,82,5
898,0,28,1,28.0,28,1
899,0,906,19,47.68421052631579,62,15
900,0,28,1,28.0,28,1
901,0,100,2,50.0,62,2
902,1,442,10,44.2,57,10
903,0,146,3,48.666666666666664,50,2
904,0,95,2,47.5,52,2
905,0,43,1,43.0,43,1
906,0,190,4,47.5,62,4
907,0,38,1,38.0,38,1
908,0,238,5,47.6,62,5
909,1,725,15,48.333333333333336,67,11
910,0,260,6,43.333333333333336,57,5
911,1,200,6,33.333333333333336,48,6
912,0,519,13,39.92307692307692,57,13
913,0,76,2,38.0,48,2
914,1,190,5,38.0,43,4
915,0,124,2,62.0,62,1
916,0,124,2,62.0,67,2
917,1,460,10,46.0,57,10
918,0,62,1,62.0,62,1
919,0,26,1,26.0,26,1
920,1,557,14,39.785714285714285,60,14
921,0,143,3,47.666666666666664,62,3
922,0,463,9,51.44444444444444,82,8
923,0,129,3,43.0,48,3
924,0,247,5,49.4,62,5
925,0,360,9,40.0,57,9
926,0,574,11,52.18181818181818,82,9
927,0,213,5,42.6,57,5
928,0,213,5,42.6,62,5
929,0,48,1,48.0,48,1
930,1,482,9,53.55555555555556,82,8
931,1,109,3,36.333333333333336,43,3
932,0,56,2,28.0,33,2
933,0,138,3,46.0,62,3
935,0,52,1,52.0,52,1
936,1,239,5,47.8,67,4
937,0,48,1,48.0,48,1
938,1,191,4,47.75,62,4
940,0,62,1,62.0,62,1
941,1,38,1,38.0,38,1
942,0,452,10,45.2,67,10
943,0,519,10,51.9,67,10
944,1,294,8,36.75,48,8
945,1,319,8,39.875,48,8
946,1,85,2,42.5,52,2
947,1,737,20,36.85,65,18
948,1,1595,42,37.976190476190474,65,40
949,0,38,1,38.0,38,1
950,0,48,1,48.0,48,1
951,1,585,13,45.0,72,13
952,0,219,5,43.8,72,5
953,0,162,3,54.0,62,3
954,1,99,3,33.0,33,2
955,1,870,21,41.42857142857143,62,17
956,1,1123,27,41.592592592592595,62,26
957,0,352,7,50.285714285714285,67,7
959,1,365,10,36.5,48,10
960,0,43,1,43.0,43,1
961,0,129,3,43.0,43,3
962,0,128,3,42.666666666666664,62,2
963,1,500,11,45.45454545454545,72,11
964,0,33,1,33.0,33,1
965,0,76,2,38.0,43,2
966,1,682,20,34.1,50,12
967,1,224,5,44.8,62,3
968,0,95,2,47.5,52,2
969,0,166,4,41.5,52,4
970,1,243,5,48.6,62,5
971,1,379,8,47.375,62,7
973,1,400,8,50.0,67,8
974,1,423,10,42.3,72,10
975,0,172,3,57.333333333333336,62,3
976,0,105,2,52.5,67,2
977,0,57,1,57.0,57,1
978,0,81,2,40.5,43,2
979,1,319,7,45.57142857142857,57,7
980,1,43,1,43.0,43,1
981,0,52,1,52.0,52,1
982,0,33,1,33.0,33,1
983,1,1011,23,43.95652173913044,82,19
984,1,28,1,28.0,28,1
985,0,148,3,49.333333333333336,57,3
986,1,390,8,48.75,67,7
987,0,147,3,49.0,57,3
988,0,38,1,38.0,38,1
989,0,209,4,52.25,62,4
990,1,99,3,33.0,38,3
991,0,28,1,28.0,28,1
992,1,712,17,41.88235294117647,57,17
994,1,28,1,28.0,28,1
995,0,138,3,46.0,62,3
996,0,195,4,48.75,67,4
997,0,119,2,59.5,62,2
998,0,48,1,48.0,48,1
999,0,28,1,28.0,28,1
1000,1,61,2,30.5,33,2
1001,0,76,2,38.0,43,2
1002,1,657,15,43.8,67,15
1003,1,121,3,40.333333333333336,50,3
1004,1,114,3,38.0,38,1
1005,0,62,1,62.0,62,1
1006,0,38,1,38.0,38,1
1007,1,214,5,42.8,67,5
1008,1,118,3,39.333333333333336,52,2
1009,0,28,1,28.0,28,1
1010,0,76,2,38.0,48,2
1011,1,127,4,31.75,38,4
1012,1,257,5,51.4,62,4
1013,0,188,5,37.6,52,5
1014,0,28,1,28.0,28,1
1015,0,897,19,47.21052631578947,72,13
1016,0,220,4,55.0,82,4
1017,0,521,10,52.1,82,10
1018,0,133,3,44.333333333333336,57,3
1019,1,258,6,43.0,48,5
1020,0,38,1,38.0,38,1
1021,0,73,2,36.5,55,2
1022,1,114,3,38.0,43,3
1023,1,150,4,37.5,48,4
1024,0,100,2,50.0,52,2
1025,1,458,10,45.8,62,9
1026,0,38,1,38.0,38,1
1027,1,369,9,41.0,55,9
1028,1,450,11,40.90909090909091,67,11
1029,0,38,1,38.0,38,1
1030,1,1315,31,42.41935483870968,57,29
1031,1,410,10,41.0,48,8
1032,0,110,2,55.0,67,2
1033,1,224,4,56.0,62,4
1034,1,360,7,51.42857142857143,62,7
1035,0,188,4,47.0,62,4
1036,1,33,1,33.0,33,1
1037,0,253,5,50.6,60,4
1038,1,265,7,37.857142857142854,52,7
1039,0,180,4,45.0,62,4
1040,0,490,11,44.54545454545455,62,11
1041,1,180,5,36.0,43,4
1042,1,228,6,38.0,43,6
1043,1,769,19,40.473684210526315,62,18
1044,1,33,1,33.0,33,1
1045,0,123,3,41.0,52,3
1046,1,90,2,45.0,52,2
1047,0,147,3,49.0,57,3
1048,1,304,7,43.42857142857143,52,7
1049,0,62,1,62.0,62,1
1050,0,406,8,50.75,72,8
1051,0,846,19,44.526315789473685,67,18
1052,1,302,9,33.55555555555556,48,8
1053,1,105,2,52.5,62,2
1054,1,522,12,43.5,62,11
1055,1,411,8,51.375,67,8
1056,1,380,10,38.0,48,9
1057,0,409,9,45.44444444444444,62,9
1058,0,48,1,48.0,48,1
1059,0,62,1,62.0,62,1
1060,0,57,1,57.0,57,1
1061,0,57,1,57.0,57,1
1063,0,81,2,40.5,48,2
1065,0,167,3,55.666666666666664,67,3
1066,1,225,5,45.0,48,5
1067,1,38,1,38.0,38,1
1068,0,82,1,82.0,82,1
1069,0,290,7,41.42857142857143,57,7
1070,1,562,14,40.142857142857146,48,13
1071,0,114,2,57.0,57,2
1072,1,682,13,52.46153846153846,67,10
1073,1,809,18,44.94444444444444,67,16
1074,0,124,2,62.0,67,2
1075,1,95,2,47.5,52,2
1076,1,161,4,40.25,57,4
1077,0,57,1,57.0,57,1
1078,0,114,2,57.0,62,2
1079,1,239,6,39.833333333333336,72,6
1080,1,28,1,28.0,28,1
1081,0,38,1,38.0,38,1
1082,0,18,1,18.0,18,1
1083,0,330,7,47.142857142857146,82,7
1084,0,57,1,57.0,57,1
1085,1,658,18,36.55555555555556,57,18
1086,0,100,2,50.0,62,2
1087,0,57,1,57.0,57,1
1088,1,203,6,33.833333333333336,48,6
1089,1,190,4,47.5,62,3
1090,1,753,15,50.2,77,14
1091,0,1019,22,46.31818181818182,67,19
1092,1,242,5,48.4,62,5
1093,0,394,9,43.77777777777778,57,9
1094,0,205,5,41.0,48,4
1095,0,76,2,38.0,38,1
1096,1,214,5,42.8,52,5
1097,0,52,1,52.0,52,1
1098,0,295,6,49.166666666666664,62,6
1099,1,33,1,33.0,33,1
1100,1,71,2,35.5,38,2
1101,0,1617,35,46.2,82,35
1102,1,151,4,37.75,62,4
1103,0,85,2,42.5,57,2
1104,0,104,3,34.666666666666664,43,3
1105,0,153,3,51.0,57,3
1107,1,66,2,33.0,38,2
1108,1,580,13,44.61538461538461,57,12
1109,0,23,1,23.0,23,1
1110,0,992,22,45.09090909090909,62,21
1111,1,461,11,41.90909090909091,62,11
1112,1,426,12,35.5,43,7
1113,1,743,15,49.53333333333333,72,13
1114,1,38,1,38.0,38,1
1115,1,848,20,42.4,72,20
1116,0,133,3,44.333333333333336,52,3
1117,0,95,2,47.5,52,2
1118,0,114,3,38.0,48,3
1119,0,100,2,50.0,62,2
1120,0,62,1,62.0,62,1
1121,1,166,4,41.5,52,4
1122,1,119,3,39.666666666666664,43,3
1123,0,48,1,48.0,48,1
1124,1,104,3,34.666666666666664,48,3
1125,0,105,2,52.5,62,2
1127,0,195,5,39.0,43,5
1128,0,133,3,44.333333333333336,62,3
1129,0,482,11,43.81818181818182,57,9
1130,0,67,1,67.0,67,1
1131,0,62,1,62.0,62,1
1132,0,48,1,48.0,48,1
1133,0,224,5,44.8,62,5
1134,1,1957,45,43.48888888888889,77,44
1135,0,114,3,38.0,43,3
1136,0,96,2,48.0,48,1
1137,1,334,8,41.75,48,7
1138,0,62,1,62.0,62,1
1139,0,28,1,28.0,28,1
1140,1,821,19,43.21052631578947,62,18
1141,1,38,1,38.0,38,1
1143,0,38,1,38.0,38,1
1144,1,223,5,44.6,62,5
1145,1,327,9,36.333333333333336,48,9
1146,1,823,19,43.31578947368421,67,18
1147,1,233,6,38.833333333333336,48,6
1148,1,132,4,33.0,38,4
1149,1,176,4,44.0,52,4
1150,0,48,1,48.0,48,1
1151,0,144,3,48.0,48,2
1152,1,267,6,44.5,67,5
1153,0,706,15,47.06666666666667,57,14
1154,0,90,2,45.0,57,2
1155,0,573,11,52.09090909090909,67,10
1156,1,425,9,47.22222222222222,82,9
1157,1,28,1,28.0,28,1
1158,1,200,5,40.0,48,5
1159,0,109,2,54.5,57,2
1160,0,48,1,48.0,48,1
1161,1,281,6,46.833333333333336,67,5
1162,0,90,2,45.0,62,2
1163,0,86,2,43.0,43,2
1164,0,239,4,59.75,67,4
1165,1,276,7,39.42857142857143,43,7
1166,0,28,1,28.0,28,1
1167,1,129,3,43.0,48,3
1168,0,129,3,43.0,48,3
1169,0,76,2,38.0,38,1
1170,1,770,18,42.77777777777778,57,13
1171,0,109,2,54.5,57,2
1172,1,1335,27,49.44444444444444,82,26
1173,0,159,4,39.75,50,4
1174,1,355,7,50.714285714285715,62,7
1175,0,52,1,52.0,52,1
1176,0,378,7,54.0,82,7
1177,0,177,4,44.25,48,4
1178,0,292,5,58.4,82,5
1179,1,124,4,31.0,38,4
1180,0,62,1,62.0,62,1
1181,0,33,1,33.0,33,1
1182,1,191,4,47.75,67,4
1183,0,82,1,82.0,82,1
1184,0,48,1,48.0,48,1
1185,0,52,1,52.0,52,1
1186,0,38,1,38.0,38,1
1187,0,38,1,38.0,38,1
1188,0,28,1,28.0,28,1
1191,1,493,10,49.3,62,9
1192,0,28,1,28.0,28,1
1193,1,207,5,41.4,55,5
1194,0,176,3,58.666666666666664,62,3
1195,1,99,3,33.0,43,3
1196,0,114,3,38.0,43,3
1197,1,1002,21,47.714285714285715,67,16
1198,0,38,1,38.0,38,1
1199,0,38,1,38.0,38,1
1201,1,539,14,38.5,65,14
1202,0,172,3,57.333333333333336,67,3
1203,0,76,2,38.0,48,2
1204,0,71,2,35.5,48,2
1205,0,57,1,57.0,57,1
1206,0,176,4,44.0,72,4
1207,0,129,3,43.0,43,3
1208,1,1236,30,41.2,67,30
1209,1,650,15,43.333333333333336,67,15
1210,1,38,1,38.0,38,1
1211,1,438,10,43.8,82,10
1212,0,33,1,33.0,33,1
1213,1,148,3,49.333333333333336,62,3
1214,1,356,9,39.55555555555556,52,8
1215,1,161,4,40.25,57,3
1216,0,52,1,52.0,52,1
1217,0,38,1,38.0,38,1
1218,1,1187,26,45.65384615384615,82,22
1219,0,186,4,46.5,52,4
1220,1,831,22,37.77272727272727,57,21
1221,0,142,3,47.333333333333336,57,2
1222,0,633,15,42.2,67,15
1223,1,161,4,40.25,52,4
1224,0,81,2,40.5,43,2
1225,1,76,2,38.0,43,2
1226,1,877,19,46.1578947368421,82,19
1227,0,38,1,38.0,38,1
1228,0,99,3,33.0,38,3
1229,0,90,2,45.0,52,2
1230,1,28,1,28.0,28,1
1231,1,33,1,33.0,33,1
1232,0,76,2,38.0,43,2
1233,0,52,1,52.0,52,1
1234,0,52,1,52.0,52,1
1235,1,94,3,31.333333333333332,38,2
1236,1,897,25,35.88,62,24
1237,1,38,1,38.0,38,1
1238,0,319,6,53.166666666666664,62,5
1239,0,33,1,33.0,33,1
1240,1,181,4,45.25,67,4
1241,0,109,3,36.333333333333336,38,3
1242,0,270,5,54.0,57,4
1243,0,48,1,48.0,48,1
1244,0,560,13,43.07692307692308,82,12
1245,0,358,8,44.75,62,8
1246,0,125,2,62.5,82,2
1247,0,38,1,38.0,38,1
1248,0,459,10,45.9,60,10
1249,1,497,13,38.23076923076923,62,10
1250,0,114,2,57.0,57,1
1251,0,408,9,45.333333333333336,62,9
1252,0,142,3,47.333333333333336,52,3
1253,0,66,2,33.0,38,2
1254,1,137,3,45.666666666666664,57,3
1255,0,508,12,42.333333333333336,72,12
1256,1,412,11,37.45454545454545,52,11
1257,0,28,1,28.0,28,1
1258,1,1325,30,44.166666666666664,82,29
1259,1,595,14,42.5,62,8
1260,0,86,2,43.0,43,2
1261,0,114,3,38.0,60,3
1262,1,138,3,46.0,52,3
1263,1,33,1,33.0,33,1
1264,0,28,1,28.0,28,1
1265,0,303,7,43.285714285714285,57,6
1266,0,23,1,23.0,23,1
1267,0,33,1,33.0,33,1
1268,0,263,5,52.6,72,4
1270,0,95,2,47.5,62,2
1271,1,297,9,33.0,57,8
1272,1,1445,35,41.285714285714285,82,29
1273,1,651,15,43.4,65,14
1274,0,72,1,72.0,72,1
1275,0,114,2,57.0,62,2
1276,0,33,1,33.0,33,1
1277,1,28,1,28.0,28,1
1278,0,43,1,43.0,43,1
1279,0,33,1,33.0,33,1
1280,0,62,1,62.0,62,1
1281,1,214,4,53.5,62,4
1282,1,91,2,45.5,48,2
1283,0,158,3,52.666666666666664,82,2
1284,0,38,1,38.0,38,1
1285,1,109,3,36.333333333333336,43,3
1287,0,162,4,40.5,48,4
1288,0,105,2,52.5,57,2
1289,0,132,4,33.0,48,4
1290,0,186,4,46.5,62,4
1291,1,51,2,25.5,28,2
1292,0,195,4,48.75,57,4
1293,0,43,1,43.0,43,1
1294,0,60,1,60.0,60,1
1295,1,161,4,40.25,52,4
1296,1,100,2,50.0,62,2
1297,1,321,7,45.857142857142854,57,7
1298,0,38,1,38.0,38,1
1299,0,200,4,50.0,67,4
1300,0,100,2,50.0,62,2
1301,1,509,11,46.27272727272727,82,11
1302,1,95,2,47.5,57,2
1303,1,665,14,47.5,62,14
1304,0,187,4,46.75,48,3
1305,0,57,1,57.0,57,1
1306,0,76,2,38.0,38,2
1307,1,456,11,41.45454545454545,62,11
1309,1,702,19,36.94736842105263,62,19
1310,0,33,1,33.0,33,1
1311,0,283,6,47.166666666666664,60,6
1312,1,257,5,51.4,67,5
1313,0,38,1,38.0,38,1
1315,0,66,2,33.0,33,2
1316,0,109,3,36.333333333333336,38,3
1317,1,56,2,28.0,28,2
1318,1,960,23,41.73913043478261,82,19
1319,1,66,2,33.0,33,2
1320,1,512,11,46.54545454545455,60,10
1321,1,142,4,35.5,48,4
1322,1,99,3,33.0,43,3
1323,0,132,4,33.0,38,3
1324,0,823,15,54.86666666666667,82,10
1325,0,46,2,23.0,26,2
1326,0,489,12,40.75,72,12
1327,1,343,8,42.875,57,5
1328,0,28,1,28.0,28,1
1329,0,150,3,50.0,50,1
1330,0,43,1,43.0,43,1
1331,1,147,4,36.75,48,4
1332,0,91,2,45.5,48,2
1333,0,52,1,52.0,52,1
1334,1,279,7,39.857142857142854,57,6
1335,1,654,14,46.714285714285715,82,11
1336,0,124,3,41.333333333333336,48,3
1337,1,81,2,40.5,43,2
1338,0,2304,50,46.08,67,32
1339,1,520,13,40.0,52,13
1340,0,38,1,38.0,38,1
1341,1,138,3,46.0,52,3
1342,0,28,1,28.0,28,1
1343,1,205,4,51.25,57,3
1344,1,275,7,39.285714285714285,57,6
1345,1,1913,44,43.47727272727273,82,41
1346,0,33,1,33.0,33,1
1347,0,60,1,60.0,60,1
1348,1,350,10,35.0,43,10
1349,0,194,5,38.8,57,5
1350,0,892,18,49.55555555555556,82,13
1351,1,95,2,47.5,57,2
1352,1,200,5,40.0,48,5
1353,0,48,1,48.0,48,1
1354,1,424,9,47.111111111111114,62,9
1355,0,48,1,48.0,48,1
1356,1,142,4,35.5,38,3
1357,0,323,6,53.833333333333336,82,6
1358,0,267,5,53.4,67,5
1359,1,281,5,56.2,67,5
1361,1,28,1,28.0,28,1
1362,1,81,2,40.5,43,2
1363,0,167,4,41.75,43,3
1364,1,209,5,41.8,52,5
1365,1,204,5,40.8,62,5
1366,0,527,11,47.90909090909091,62,10
1367,0,62,1,62.0,62,1
1368,0,38,1,38.0,38,1
1369,0,148,3,49.333333333333336,52,3
1370,1,104,3,34.666666666666664,38,3
1371,0,86,2,43.0,43,1
1372,0,52,1,52.0,52,1
1373,1,231,5,46.2,62,5
1374,0,344,7,49.142857142857146,72,7
1375,1,81,2,40.5,48,2
1376,0,486,10,48.6,67,10
1377,0,762,15,50.8,82,13
1378,1,642,15,42.8,62,14
1379,0,109,3,36.333333333333336,38,3
1380,1,533,12,44.416666666666664,62,12
1381,0,38,1,38.0,38,1
1382,0,93,2,46.5,55,2
1383,1,38,1,38.0,38,1
1384,1,141,3,47.0,65,2
1385,1,190,5,38.0,48,5
1386,0,52,1,52.0,52,1
1387,0,301,5,60.2,67,4
1388,0,114,3,38.0,48,3
1389,0,33,1,33.0,33,1
1390,0,222,5,44.4,60,5
1391,1,28,1,28.0,28,1
1392,0,38,1,38.0,38,1
1393,1,81,2,40.5,43,2
1394,0,160,3,53.333333333333336,62,3
1395,0,114,3,38.0,48,3
1396,1,553,11,50.27272727272727,77,11
1397,0,38,1,38.0,38,1
1398,0,48,1,48.0,48,1
1399,0,129,3,43.0,43,2
1400,1,251,5,50.2,62,5
1401,0,43,1,43.0,43,1
1402,0,28,1,28.0,28,1
1403,1,66,2,33.0,33,2
1404,0,366,7,52.285714285714285,57,6
1405,1,165,5,33.0,38,5
1406,0,190,5,38.0,43,5
1407,0,151,4,37.75,57,4
1408,0,244,6,40.666666666666664,62,6
1409,0,90,2,45.0,62,2
1410,0,96,2,48.0,48,2
1411,0,38,1,38.0,38,1
1412,1,38,1,38.0,38,1
1413,1,38,1,38.0,38,1
1415,0,224,5,44.8,57,5
1416,0,221,5,44.2,62,5
1417,0,167,3,55.666666666666664,67,3
1418,1,778,17,45.76470588235294,62,16
1419,0,82,1,82.0,82,1
1420,0,261,6,43.5,52,6
1421,1,132,4,33.0,38,3
1422,0,453,10,45.3,57,10
1423,1,937,19,49.31578947368421,82,17
1424,0,52,1,52.0,52,1
1425,0,38,1,38.0,38,1
1427,0,38,1,38.0,38,1
1428,0,28,1,28.0,28,1
1429,0,98,2,49.0,60,2
1430,0,105,2,52.5,62,2
1431,0,28,1,28.0,28,1
1432,1,338,8,42.25,52,8
1433,1,332,8,41.5,62,8
1435,0,170,5,34.0,43,5
1436,1,175,5,35.0,48,5
1437,1,218,5,43.6,62,5
1438,1,61,2,30.5,38,2
1439,1,185,5,37.0,43,4
1440,0,267,5,53.4,77,5
1441,1,232,6,38.666666666666664,52,6
1442,0,117,2,58.5,62,2
1443,1,578,14,41.285714285714285,57,14
1444,1,276,6,46.0,62,6
1445,0,200,4,50.0,62,4
1446,1,196,4,49.0,82,3
1447,1,457,12,38.083333333333336,57,12
1448,1,1707,41,41.63414634146341,67,35
1449,0,339,7,48.42857142857143,62,7
1450,0,28,1,28.0,28,1
1451,1,76,2,38.0,43,2
1452,1,1019,22,46.31818181818182,62,21
1453,0,675,14,48.214285714285715,62,12
1454,1,147,4,36.75,43,3
1455,1,128,3,42.666666666666664,57,3
1456,0,43,1,43.0,43,1
1457,1,620,13,47.69230769230769,82,13
1458,1,257,6,42.833333333333336,62,6
1459,0,76,2,38.0,38,1
1460,0,43,1,43.0,43,1
1462,0,62,1,62.0,62,1
1464,0,43,1,43.0,43,1
1465,0,62,1,62.0,62,1
1466,0,134,3,44.666666666666664,48,3
1467,0,344,6,57.333333333333336,67,4
1468,0,48,1,48.0,48,1
1469,0,176,3,58.666666666666664,62,3
1470,0,62,1,62.0,62,1
1471,0,38,1,38.0,38,1
1472,0,162,4,40.5,48,4
1473,1,750,18,41.666666666666664,57,18
1474,0,114,3,38.0,48,3
1475,0,758,16,47.375,72,13
1476,1,284,5,56.8,62,4
1477,0,38,1,38.0,38,1
1478,0,57,1,57.0,57,1
1479,0,85,2,42.5,57,2
1480,0,133,3,44.333333333333336,52,3
1481,0,104,3,34.666666666666664,38,3
1482,0,62,1,62.0,62,1
1483,0,318,7,45.42857142857143,67,7
1484,0,71,2,35.5,43,2
1485,1,976,26,37.53846153846154,57,26
1486,1,636,17,37.411764705882355,62,17
1487,0,795,16,49.6875,67,16
1488,1,738,16,46.125,82,15
1489,0,290,6,48.333333333333336,67,6
1490,0,66,2,33.0,38,2
1491,1,820,19,43.1578947368421,67,17
1492,0,52,1,52.0,52,1
1493,0,232,6,38.666666666666664,62,6
1494,0,52,1,52.0,52,1
1495,0,38,1,38.0,38,1
1496,1,360,8,45.0,62,8
1497,1,809,20,40.45,62,20
1498,0,319,6,53.166666666666664,67,6
1499,1,265,7,37.857142857142854,52,7
1500,1,105,2,52.5,57,2
1501,0,152,3,50.666666666666664,57,3
1502,0,85,2,42.5,57,2
1503,1,257,6,42.833333333333336,62,6
1504,0,124,3,41.333333333333336,43,2
1505,1,524,13,40.30769230769231,48,11
1506,0,57,1,57.0,57,1
1509,0,91,2,45.5,48,2
1510,1,43,1,43.0,43,1
1511,0,38,1,38.0,38,1
1512,0,229,5,45.8,82,5
1513,0,409,9,45.44444444444444,57,8
1514,1,649,15,43.266666666666666,62,8
1515,0,76,2,38.0,38,2
1516,1,272,6,45.333333333333336,82,6
1517,0,48,1,48.0,48,1
1518,0,291,7,41.57142857142857,48,7
1519,1,109,3,36.333333333333336,48,3
1520,1,243,5,48.6,67,5
1521,1,162,4,40.5,48,4
1522,1,305,7,43.57142857142857,62,6
1523,0,28,1,28.0,28,1
1524,0,180,4,45.0,57,4
1525,1,43,1,43.0,43,1
1526,0,133,3,44.333333333333336,57,2
1527,1,1158,27,42.888888888888886,62,25
1528,1,309,7,44.142857142857146,57,6
1530,1,875,19,46.05263157894737,62,18
1531,1,1344,33,40.72727272727273,62,25
1532,0,778,15,51.86666666666667,72,14
1533,0,142,4,35.5,38,3
1534,0,135,4,33.75,48,4
1535,1,865,20,43.25,67,20
1536,0,86,2,43.0,48,2
1537,0,43,1,43.0,43,1
1538,0,214,4,53.5,67,4
1539,1,23,1,23.0,23,1
1540,1,359,8,44.875,62,8
1541,1,66,2,33.0,38,2
1542,1,219,5,43.8,52,4
1543,1,38,1,38.0,38,1
1544,0,484,9,53.77777777777778,67,8
1545,0,52,1,52.0,52,1
1546,1,328,7,46.857142857142854,57,7
1547,1,665,13,51.15384615384615,82,9
1548,1,119,3,39.666666666666664,43,3
1549,1,56,2,28.0,33,2
1550,1,490,11,44.54545454545455,67,6
1551,1,66,2,33.0,38,2
1552,1,350,8,43.75,72,7
1553,1,105,2,52.5,62,2
1554,0,216,5,43.2,55,5
1555,1,333,7,47.57142857142857,67,7
1556,1,86,2,43.0,43,2
1557,0,124,2,62.0,62,2
1558,1,1726,37,46.648648648648646,77,28
1559,1,119,3,39.666666666666664,48,3
1560,1,380,9,42.22222222222222,82,9
1561,1,56,2,28.0,33,2
1562,0,52,1,52.0,52,1
1563,1,670,17,39.411764705882355,67,17
1564,1,224,5,44.8,62,5
1565,0,57,1,57.0,57,1
1566,1,530,11,48.18181818181818,82,9
1568,1,694,16,43.375,62,13
1569,1,247,6,41.166666666666664,62,6
1570,0,717,16,44.8125,77,15
1571,0,71,2,35.5,38,2
1572,1,625,17,36.76470588235294,52,17
1573,0,119,3,39.666666666666664,43,2
1574,1,1148,28,41.0,67,25
1575,0,310,6,51.666666666666664,72,6
1576,1,493,10,49.3,72,8
1577,0,225,6,37.5,60,6
1578,0,100,2,50.0,62,2
1579,0,219,5,43.8,62,5
1580,0,171,3,57.0,57,2
1581,1,163,6,27.166666666666668,33,6
1582,1,386,9,42.888888888888886,57,9
1583,0,505,10,50.5,82,9
1584,0,99,3,33.0,38,3
1585,0,33,1,33.0,33,1
1586,0,57,1,57.0,57,1
1587,1,339,7,48.42857142857143,82,7
1588,0,48,1,48.0,48,1
1589,1,460,11,41.81818181818182,62,11
1590,0,124,2,62.0,62,1
1591,0,209,5,41.8,52,3
1592,0,532,11,48.36363636363637,62,8
1594,0,43,1,43.0,43,1
1595,0,270,6,45.0,57,6
1596,1,238,5,47.6,57,5
1597,1,513,12,42.75,62,12
1598,0,95,2,47.5,57,2
1599,0,317,7,45.285714285714285,60,5
1600,0,105,2,52.5,62,2
1601,0,105,2,52.5,62,2
1602,1,2337,50,46.74,82,28
1603,0,138,3,46.0,62,3
1604,1,285,7,40.714285714285715,52,7
1605,0,43,1,43.0,43,1
1606,1,181,4,45.25,57,4
1607,0,161,3,53.666666666666664,57,2
1608,1,89,3,29.666666666666668,38,3
1609,1,43,1,43.0,43,1
1610,1,947,23,41.17391304347826,72,21
1611,0,93,2,46.5,60,2
1612,1,195,5,39.0,48,5
1613,0,48,1,48.0,48,1
1614,0,95,2,47.5,57,2
1615,0,160,3,53.333333333333336,60,3
1616,0,134,3,44.666666666666664,48,2
1617,1,330,8,41.25,67,7
1618,0,320,10,32.0,48,6
1619,0,57,1,57.0,57,1
1620,1,66,2,33.0,43,2
1621,0,181,4,45.25,52,4
1622,1,190,4,47.5,62,4
1623,1,38,1,38.0,38,1
1624,0,119,3,39.666666666666664,43,3
1625,1,267,6,44.5,72,6
1626,0,90,2,45.0,57,2
1627,0,271,5,54.2,62,5
1628,0,210,5,42.0,43,4
1629,1,364,8,45.5,82,8
1630,0,57,1,57.0,57,1
1631,0,460,10,46.0,62,4
1632,1,221,7,31.571428571428573,38,7
1633,0,67,1,67.0,67,1
1634,0,66,2,33.0,33,1
1635,1,453,10,45.3,57,10
1637,1,177,3,59.0,72,3
1638,0,784,18,43.55555555555556,57,17
1639,1,323,7,46.142857142857146,62,7
1640,1,38,1,38.0,38,1
1641,0,109,3,36.333333333333336,38,3
1642,1,997,25,39.88,62,25
1643,1,375,8,46.875,57,6
1644,1,38,1,38.0,38,1
1645,1,390,10,39.0,48,10
1646,0,704,14,50.285714285714285,82,14
1647,0,28,1,28.0,28,1
1648,0,104,3,34.666666666666664,38,3
1649,1,512,11,46.54545454545455,57,7
1650,1,161,4,40.25,57,4
1651,0,254,6,42.333333333333336,67,6
1652,1,190,5,38.0,38,5
1653,1,434,9,48.22222222222222,72,9
1654,0,62,1,62.0,62,1
1655,0,238,5,47.6,67,5
1656,1,225,6,37.5,48,6
1657,0,52,1,52.0,52,1
1658,0,164,2,82.0,82,1
